Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
30104,119,5811,2026-04-05,2,140.0,Online
30105,102,5163,2026-04-05,2,150.0,Online
30106,101,5280,2026-04-05,1,25.0,In-Store
30107,109,4962,2026-04-05,2,70.0,Online
30108,103,2648,2026-04-05,1,30.0,In-Store
30109,114,4968,2026-04-05,3,540.0,In-Store
30110,103,4508,2026-04-05,1,30.0,Online
30111,117,3477,2026-04-05,1,24.0,Online
30112,103,2340,2026-04-05,1,30.0,Online
30113,103,2475,2026-04-05,2,60.0,Online
30114,102,2361,2026-04-06,4,300.0,In-Store
30115,106,4304,2026-04-06,2,110.0,Online
30116,102,5447,2026-04-06,1,75.0,In-Store
30117,101,5626,2026-04-06,1,25.0,In-Store
30118,113,4386,2026-04-06,2,56.0,Online
30119,112,5310,2026-04-06,1,110.0,Online
30120,115,2725,2026-04-06,1,85.0,In-Store
30121,108,5101,2026-04-06,1,65.0,In-Store
30122,104,3879,2026-04-06,2,240.0,Online
30123,106,2569,2026-04-06,2,110.0,Online
30124,116,3560,2026-04-06,2,64.0,Online
30125,105,2556,2026-04-06,2,45.0,In-Store
30126,116,2406,2026-04-06,1,32.0,Online
30127,106,5134,2026-04-06,3,165.0,In-Store
30128,109,3175,2026-04-06,2,70.0,In-Store
30129,119,3055,2026-04-06,1,70.0,Online
30130,105,2634,2026-04-06,2,45.0,Online
30131,106,4096,2026-04-06,1,55.0,In-Store
30132,105,3076,2026-04-06,3,67.5,In-Store
30133,109,3266,2026-04-06,1,35.0,In-Store
30134,118,4530,2026-04-06,1,48.0,Online
30135,103,3849,2026-04-06,1,30.0,Online
30136,111,2762,2026-04-06,2,180.0,In-Store
30137,104,5548,2026-04-06,2,240.0,In-Store
30138,110,5220,2026-04-06,1,60.0,Online
30139,110,4071,2026-04-06,1,60.0,Online
30140,111,4576,2026-04-06,1,90.0,In-Store
30141,115,2114,2026-04-06,2,170.0,Online
30142,105,2551,2026-04-06,1,22.5,In-Store
30143,102,4627,2026-04-06,1,75.0,Online
30144,103,4718,2026-04-06,2,60.0,In-Store
30145,106,3483,2026-04-06,1,55.0,Online
30146,108,2243,2026-04-06,1,65.0,In-Store
30147,111,4781,2026-04-06,3,270.0,In-Store
30148,105,3967,2026-04-06,1,22.5,Online
30149,111,2805,2026-04-06,4,360.0,Online
30150,103,2039,2026-04-06,1,30.0,Online
30151,109,4928,2026-04-06,2,70.0,In-Store
30152,108,2540,2026-04-06,1,65.0,Online
30153,101,3868,2026-04-06,1,25.0,Online
30154,105,4542,2026-04-06,2,45.0,Online
30155,111,3125,2026-04-06,1,90.0,In-Store
30156,102,5927,2026-04-06,1,75.0,In-Store
30157,101,2542,2026-04-06,1,25.0,Online
30158,109,3459,2026-04-06,1,35.0,In-Store
30159,117,2958,2026-04-06,1,24.0,In-Store
30160,106,4502,2026-04-06,1,55.0,Online
30161,110,4448,2026-04-06,2,120.0,Online
30162,107,4599,2026-04-06,1,45.0,In-Store
30163,104,2314,2026-04-06,2,240.0,Online
30164,106,4799,2026-04-06,1,55.0,Online
30165,109,2484,2026-04-06,2,70.0,Online
30166,117,5689,2026-04-06,2,48.0,In-Store
30167,104,3368,2026-04-06,1,120.0,Online
30168,106,3863,2026-04-06,1,55.0,Online
30169,103,5535,2026-04-06,1,30.0,In-Store
30170,104,5703,2026-04-06,2,240.0,Online
30171,101,4117,2026-04-06,2,50.0,In-Store
30172,113,5896,2026-04-06,3,84.0,In-Store
30173,101,3798,2026-04-06,2,50.0,Online
30174,112,3627,2026-04-06,1,110.0,In-Store
30175,111,3923,2026-04-06,2,180.0,In-Store
30176,110,2219,2026-04-06,1,60.0,Online
30177,111,3565,2026-04-06,1,90.0,Online
30178,101,4097,2026-04-06,4,100.0,Online
30179,120,3724,2026-04-06,1,150.0,Online
30180,110,2842,2026-04-06,2,120.0,In-Store
30181,115,2159,2026-04-06,1,85.0,Online
30182,106,5986,2026-04-06,1,55.0,Online
30183,119,3546,2026-04-06,1,70.0,In-Store
30184,107,2488,2026-04-06,1,45.0,Online
30185,105,4359,2026-04-06,1,22.5,In-Store
30186,101,4324,2026-04-07,1,25.0,Online
30187,104,3281,2026-04-07,1,120.0,In-Store
30188,110,2968,2026-04-07,2,120.0,Online
30189,106,2806,2026-04-07,2,110.0,Online
30190,101,3349,2026-04-07,1,25.0,Online
30191,107,2992,2026-04-07,2,90.0,In-Store
30192,114,5552,2026-04-07,2,360.0,Online
30193,114,5110,2026-04-07,2,360.0,In-Store
30194,106,2563,2026-04-07,1,55.0,In-Store
30195,101,3781,2026-04-07,1,25.0,Online
30196,107,3461,2026-04-07,2,90.0,Online
30197,105,2378,2026-04-07,2,45.0,Online
30198,107,3923,2026-04-07,1,45.0,Online
30199,107,2682,2026-04-07,3,135.0,In-Store
30200,116,3549,2026-04-07,1,32.0,Online
30201,103,4456,2026-04-07,2,60.0,In-Store
30202,104,3788,2026-04-07,1,120.0,Online
30203,113,3165,2026-04-07,1,28.0,In-Store
30204,109,3454,2026-04-07,2,70.0,In-Store
30205,113,5248,2026-04-07,1,28.0,In-Store
30206,111,3613,2026-04-07,1,90.0,Online
30207,107,5520,2026-04-07,1,45.0,Online
30208,110,4808,2026-04-07,1,60.0,In-Store
30209,101,2863,2026-04-07,3,75.0,In-Store
30210,106,5994,2026-04-07,1,55.0,Online
30211,103,2880,2026-04-07,1,30.0,In-Store
30212,116,5386,2026-04-07,1,32.0,Online
30213,101,2652,2026-04-07,5,125.0,In-Store
30214,113,4016,2026-04-07,1,28.0,Online
30215,107,3092,2026-04-07,1,45.0,In-Store
30216,112,2478,2026-04-07,2,220.0,Online
30217,113,2596,2026-04-07,2,56.0,In-Store
30218,101,5724,2026-04-07,2,50.0,Online
30219,107,4154,2026-04-07,3,135.0,In-Store
30220,104,2126,2026-04-07,3,360.0,Online
30221,102,5230,2026-04-07,1,75.0,Online
30222,108,3486,2026-04-07,1,65.0,Online
30223,117,2219,2026-04-07,1,24.0,Online
30224,117,2052,2026-04-07,3,72.0,Online
30225,103,5251,2026-04-07,1,30.0,Online
30226,106,3406,2026-04-07,2,110.0,Online
30227,119,4294,2026-04-07,1,70.0,Online
30228,101,3781,2026-04-07,1,25.0,Online
30229,118,4899,2026-04-07,1,48.0,In-Store
30230,106,5230,2026-04-07,2,110.0,Online
30231,106,2910,2026-04-07,3,165.0,In-Store
30232,105,4221,2026-04-07,1,22.5,Online
30233,103,2035,2026-04-07,3,90.0,Online
30234,118,5880,2026-04-07,1,48.0,Online
30235,117,4197,2026-04-07,2,48.0,Online
30236,104,4734,2026-04-07,2,240.0,Online
30237,103,3423,2026-04-07,1,30.0,Online
30238,108,2413,2026-04-07,3,195.0,In-Store
30239,116,2595,2026-04-07,2,64.0,In-Store
30240,109,3488,2026-04-07,1,35.0,Online
30241,103,4089,2026-04-07,2,60.0,Online
30242,113,4431,2026-04-07,2,56.0,Online
30243,104,5609,2026-04-07,1,120.0,Online
30244,106,5819,2026-04-07,3,165.0,In-Store
30245,104,2268,2026-04-07,2,240.0,Online
30246,103,2113,2026-04-07,1,30.0,In-Store
30247,117,3781,2026-04-07,1,24.0,Online
30248,103,4055,2026-04-07,1,30.0,Online
30249,109,5629,2026-04-07,1,35.0,Online
30250,108,4484,2026-04-07,3,195.0,Online
30251,101,4638,2026-04-08,2,50.0,In-Store
30252,103,2871,2026-04-08,1,30.0,Online
30253,107,3296,2026-04-08,2,90.0,Online
30254,105,4287,2026-04-08,2,45.0,In-Store
30255,105,4006,2026-04-08,2,45.0,Online
30256,108,4045,2026-04-08,3,195.0,Online
30257,117,4207,2026-04-08,2,48.0,In-Store
30258,102,3486,2026-04-08,1,75.0,In-Store
30259,113,4048,2026-04-08,1,28.0,In-Store
30260,101,4852,2026-04-08,2,50.0,Online
30261,107,4905,2026-04-08,2,90.0,In-Store
30262,105,3842,2026-04-08,3,67.5,Online
30263,106,4036,2026-04-08,1,55.0,Online
30264,101,2767,2026-04-08,1,25.0,Online
30265,110,5149,2026-04-08,1,60.0,In-Store
30266,103,2505,2026-04-08,3,90.0,Online
30267,110,4636,2026-04-08,4,240.0,Online
30268,103,5380,2026-04-08,2,60.0,Online
30269,116,2617,2026-04-08,1,32.0,Online
30270,103,3516,2026-04-08,1,30.0,Online
30271,111,4273,2026-04-08,2,180.0,Online
30272,107,4541,2026-04-08,2,90.0,In-Store
30273,110,2217,2026-04-08,3,180.0,In-Store
30274,104,3172,2026-04-08,2,240.0,In-Store
30275,115,5855,2026-04-08,2,170.0,Online
30276,109,5451,2026-04-08,4,140.0,Online
30277,105,2200,2026-04-08,5,112.5,In-Store
30278,118,5221,2026-04-08,2,96.0,Online
30279,118,4395,2026-04-08,2,96.0,Online
30280,102,4218,2026-04-08,2,150.0,In-Store
30281,102,2166,2026-04-08,4,300.0,Online
30282,118,2200,2026-04-08,3,144.0,Online
30283,101,5135,2026-04-08,1,25.0,Online
30284,110,4355,2026-04-08,1,60.0,Online
30285,108,5293,2026-04-08,2,130.0,Online
30286,102,2178,2026-04-08,1,75.0,Online
30287,103,2229,2026-04-08,2,60.0,Online
30288,108,5302,2026-04-08,1,65.0,Online
30289,110,5749,2026-04-08,1,60.0,Online
30290,117,3913,2026-04-08,1,24.0,In-Store
30291,108,5044,2026-04-08,4,260.0,Online
30292,101,5690,2026-04-08,2,50.0,Online
30293,109,4083,2026-04-08,1,35.0,Online
30294,105,5970,2026-04-08,1,22.5,Online
30295,105,4474,2026-04-08,1,22.5,In-Store
30296,107,5915,2026-04-08,1,45.0,Online
30297,111,3569,2026-04-08,3,270.0,Online
30298,102,3966,2026-04-08,3,225.0,Online
30299,116,5424,2026-04-08,1,32.0,In-Store
30300,111,3426,2026-04-08,2,180.0,In-Store
30301,116,3522,2026-04-08,3,96.0,Online
30302,106,2599,2026-04-08,3,165.0,In-Store
30303,113,4801,2026-04-08,2,56.0,Online
30304,119,3855,2026-04-08,1,70.0,Online
30305,107,4907,2026-04-08,2,90.0,Online
30306,116,3076,2026-04-08,1,32.0,Online
30307,120,3398,2026-04-08,1,150.0,Online
30308,109,3267,2026-04-08,1,35.0,Online
30309,109,2830,2026-04-08,1,35.0,Online
30310,103,3284,2026-04-09,1,30.0,Online
30311,106,5210,2026-04-09,1,55.0,Online
30312,116,3679,2026-04-09,2,64.0,Online
30313,119,5974,2026-04-09,1,70.0,Online
30314,107,5153,2026-04-09,3,135.0,Online
30315,103,3142,2026-04-09,1,30.0,Online
30316,116,5276,2026-04-09,1,32.0,Online
30317,111,2622,2026-04-09,1,90.0,In-Store
30318,104,2109,2026-04-09,1,120.0,In-Store
30319,108,4306,2026-04-09,1,65.0,In-Store
30320,113,3228,2026-04-09,2,56.0,Online
30321,103,5401,2026-04-09,1,30.0,In-Store
30322,108,5221,2026-04-09,1,65.0,Online
30323,118,2041,2026-04-09,2,96.0,In-Store
30324,104,4129,2026-04-09,2,240.0,In-Store
30325,108,3986,2026-04-09,1,65.0,In-Store
30326,101,4042,2026-04-09,1,25.0,Online
30327,116,5632,2026-04-09,1,32.0,Online
30328,111,2829,2026-04-09,2,180.0,Online
30329,106,3225,2026-04-09,1,55.0,Online
30330,111,5431,2026-04-09,1,90.0,Online
30331,112,5880,2026-04-09,1,110.0,Online
30332,106,5549,2026-04-09,1,55.0,In-Store
30333,113,2092,2026-04-09,1,28.0,In-Store
30334,114,2984,2026-04-09,1,180.0,In-Store
30335,103,2710,2026-04-09,1,30.0,Online
30336,104,3467,2026-04-09,1,120.0,Online
30337,101,2969,2026-04-09,2,50.0,In-Store
30338,102,2402,2026-04-09,5,375.0,Online
30339,118,2390,2026-04-09,1,48.0,In-Store
30340,109,5086,2026-04-09,3,105.0,Online
30341,119,4654,2026-04-09,1,70.0,In-Store
30342,114,2397,2026-04-09,1,180.0,In-Store
30343,117,4885,2026-04-09,1,24.0,In-Store
30344,101,5647,2026-04-09,1,25.0,In-Store
30345,101,4429,2026-04-09,1,25.0,In-Store
30346,103,4046,2026-04-09,1,30.0,Online
30347,112,4735,2026-04-09,1,110.0,In-Store
30348,106,4545,2026-04-09,1,55.0,Online
30349,113,3717,2026-04-09,3,84.0,In-Store
30350,103,5580,2026-04-09,1,30.0,In-Store
30351,108,5225,2026-04-09,1,65.0,Online
30352,120,3923,2026-04-09,1,150.0,In-Store
30353,118,5358,2026-04-09,1,48.0,In-Store
30354,112,2994,2026-04-09,2,220.0,Online
30355,118,4654,2026-04-09,1,48.0,Online
30356,102,5514,2026-04-09,1,75.0,In-Store
30357,109,5662,2026-04-09,3,105.0,In-Store
30358,110,3654,2026-04-09,1,60.0,Online
30359,106,2855,2026-04-09,1,55.0,Online
30360,112,4502,2026-04-09,1,110.0,Online
30361,108,3290,2026-04-09,3,195.0,Online
30362,111,5148,2026-04-09,4,360.0,Online
30363,110,5365,2026-04-09,2,120.0,In-Store
30364,101,2489,2026-04-09,2,50.0,Online
30365,111,5040,2026-04-09,1,90.0,In-Store
30366,102,5467,2026-04-09,1,75.0,In-Store
30367,108,5919,2026-04-09,3,195.0,In-Store
30368,110,3966,2026-04-09,1,60.0,Online
30369,108,3344,2026-04-09,1,65.0,Online
30370,120,5504,2026-04-09,3,450.0,Online
30371,108,4606,2026-04-09,1,65.0,In-Store
30372,108,2969,2026-04-10,1,65.0,In-Store
30373,103,2713,2026-04-10,1,30.0,Online
30374,101,3034,2026-04-10,3,75.0,Online
30375,105,5536,2026-04-10,1,22.5,In-Store
30376,109,2413,2026-04-10,3,105.0,Online
30377,107,3128,2026-04-10,1,45.0,Online
30378,111,2592,2026-04-10,2,180.0,Online
30379,116,4191,2026-04-10,2,64.0,In-Store
30380,102,3551,2026-04-10,3,225.0,Online
30381,103,5745,2026-04-10,1,30.0,In-Store
30382,112,5536,2026-04-10,2,220.0,In-Store
30383,103,2595,2026-04-10,1,30.0,Online
30384,110,5356,2026-04-10,2,120.0,In-Store
30385,113,2171,2026-04-10,3,84.0,Online
30386,101,5299,2026-04-10,1,25.0,In-Store
30387,108,2520,2026-04-10,1,65.0,Online
30388,107,2520,2026-04-10,2,90.0,Online
30389,106,4660,2026-04-10,1,55.0,Online
30390,108,4228,2026-04-10,1,65.0,In-Store
30391,109,5032,2026-04-10,1,35.0,Online
30392,115,2292,2026-04-10,2,170.0,Online
30393,108,3538,2026-04-10,1,65.0,In-Store
30394,102,3554,2026-04-10,2,150.0,Online
30395,107,4292,2026-04-10,1,45.0,In-Store
30396,108,3274,2026-04-10,3,195.0,Online
30397,105,5154,2026-04-10,3,67.5,In-Store
30398,110,5032,2026-04-10,1,60.0,Online
30399,104,3561,2026-04-10,2,240.0,Online
30400,113,2409,2026-04-10,1,28.0,In-Store
30401,103,4599,2026-04-10,1,30.0,Online
30402,116,4071,2026-04-10,3,96.0,Online
30403,106,2226,2026-04-10,1,55.0,Online
30404,111,2095,2026-04-10,1,90.0,Online
30405,110,2608,2026-04-10,1,60.0,In-Store
30406,105,5730,2026-04-10,3,67.5,Online
30407,103,4135,2026-04-10,2,60.0,In-Store
30408,110,5464,2026-04-10,1,60.0,Online
30409,106,5158,2026-04-10,2,110.0,Online
30410,112,5037,2026-04-10,1,110.0,Online
30411,103,2909,2026-04-10,1,30.0,In-Store
30412,105,2597,2026-04-10,3,67.5,Online
30413,101,3471,2026-04-10,1,25.0,Online
30414,120,4579,2026-04-10,1,150.0,Online
30415,119,4228,2026-04-10,1,70.0,Online
30416,104,2700,2026-04-10,1,120.0,In-Store
30417,101,4689,2026-04-10,2,50.0,In-Store
30418,120,2916,2026-04-10,1,150.0,Online
30419,105,5264,2026-04-10,3,67.5,Online
30420,103,4228,2026-04-10,1,30.0,Online
30421,106,2672,2026-04-10,1,55.0,Online
30422,103,4391,2026-04-10,1,30.0,Online
30423,101,5984,2026-04-10,2,50.0,Online
30424,106,4425,2026-04-10,1,55.0,Online
30425,109,2132,2026-04-10,3,105.0,In-Store
30426,112,4627,2026-04-10,1,110.0,Online
30427,101,2908,2026-04-10,1,25.0,Online
30428,119,3414,2026-04-10,1,70.0,In-Store
30429,107,2041,2026-04-10,1,45.0,Online
30430,113,3315,2026-04-10,5,140.0,Online
30431,103,5936,2026-04-10,1,30.0,Online
30432,103,5141,2026-04-10,2,60.0,Online
30433,119,2142,2026-04-10,3,210.0,In-Store
30434,106,4261,2026-04-10,3,165.0,Online
30435,120,4413,2026-04-11,3,450.0,Online
30436,103,2733,2026-04-11,1,30.0,Online
30437,109,4636,2026-04-11,1,35.0,Online
30438,114,3989,2026-04-11,1,180.0,In-Store
30439,109,2030,2026-04-11,1,35.0,In-Store
30440,106,5441,2026-04-11,5,275.0,In-Store
30441,109,4266,2026-04-11,1,35.0,In-Store
30442,117,4336,2026-04-11,2,48.0,In-Store
30443,101,3922,2026-04-11,1,25.0,In-Store
30444,110,3677,2026-04-11,2,120.0,Online
30445,113,2171,2026-04-11,1,28.0,Online
30446,117,3554,2026-04-11,1,24.0,In-Store
30447,102,5867,2026-04-11,1,75.0,In-Store
30448,117,3654,2026-04-11,2,48.0,In-Store
30449,103,3958,2026-04-11,2,60.0,In-Store
30450,105,4429,2026-04-11,1,22.5,In-Store
30451,120,4414,2026-04-11,1,150.0,In-Store
30452,103,2861,2026-04-11,1,30.0,Online
30453,105,4223,2026-04-11,2,45.0,Online
30454,111,2559,2026-04-11,2,180.0,In-Store
30455,116,2179,2026-04-11,4,128.0,Online
30456,101,2575,2026-04-11,1,25.0,Online
30457,104,3919,2026-04-11,1,120.0,In-Store
30458,116,3832,2026-04-11,4,128.0,Online
30459,105,2898,2026-04-11,1,22.5,Online
30460,118,2883,2026-04-11,2,96.0,Online
30461,106,3211,2026-04-11,1,55.0,Online
30462,106,2866,2026-04-11,1,55.0,Online
30463,106,3505,2026-04-11,3,165.0,Online
30464,106,4325,2026-04-11,1,55.0,In-Store
30465,102,4528,2026-04-11,1,75.0,In-Store
30466,103,4954,2026-04-11,3,90.0,Online
30467,110,4646,2026-04-11,2,120.0,In-Store
30468,115,2174,2026-04-11,1,85.0,In-Store
30469,108,5283,2026-04-11,5,325.0,In-Store
30470,106,2710,2026-04-11,1,55.0,Online
30471,111,5805,2026-04-11,3,270.0,Online
30472,114,5006,2026-04-11,1,180.0,Online
30473,110,5515,2026-04-11,1,60.0,Online
30474,101,3581,2026-04-11,2,50.0,Online
30475,103,5926,2026-04-11,1,30.0,In-Store
30476,107,2983,2026-04-11,1,45.0,In-Store
30477,116,4986,2026-04-11,1,32.0,Online
30478,109,4177,2026-04-11,1,35.0,In-Store
30479,110,3055,2026-04-11,1,60.0,In-Store
30480,110,2312,2026-04-11,1,60.0,Online
30481,111,2968,2026-04-11,1,90.0,In-Store
30482,109,4429,2026-04-11,2,70.0,Online
30483,116,3671,2026-04-11,1,32.0,Online
30484,109,2394,2026-04-11,2,70.0,In-Store
30485,115,2495,2026-04-11,2,170.0,Online
30486,108,3054,2026-04-11,3,195.0,In-Store
30487,101,2281,2026-04-11,1,25.0,Online
30488,106,3297,2026-04-11,1,55.0,In-Store
30489,120,3260,2026-04-11,1,150.0,In-Store
30490,111,5701,2026-04-11,1,90.0,Online
30491,105,2581,2026-04-11,2,45.0,Online
30492,103,4728,2026-04-11,2,60.0,In-Store
30493,118,2768,2026-04-11,4,192.0,In-Store
30494,114,2884,2026-04-11,1,180.0,Online
30495,103,4905,2026-04-11,3,90.0,In-Store
30496,118,3340,2026-04-11,5,240.0,Online
30497,101,4943,2026-04-11,2,50.0,In-Store
30498,103,4640,2026-04-11,1,30.0,In-Store
30499,103,3245,2026-04-11,1,30.0,Online
30500,101,4048,2026-04-11,1,25.0,Online
30501,106,4472,2026-04-11,1,55.0,Online
30502,113,4529,2026-04-11,1,28.0,Online
30503,107,5312,2026-04-11,4,180.0,Online
30504,112,5670,2026-04-11,1,110.0,Online
30505,103,3203,2026-04-11,1,30.0,Online
30506,101,5367,2026-04-11,2,50.0,Online
30507,103,4443,2026-04-11,1,30.0,Online
30508,111,2126,2026-04-11,5,450.0,In-Store
30509,110,2240,2026-04-11,3,180.0,Online
30510,116,4647,2026-04-11,1,32.0,In-Store
30511,103,2862,2026-04-11,1,30.0,Online
30512,104,4076,2026-04-11,1,120.0,Online
30513,103,2595,2026-04-11,3,90.0,Online
30514,104,5789,2026-04-11,1,120.0,Online
30515,106,5386,2026-04-11,3,165.0,In-Store
30516,110,5415,2026-04-11,1,60.0,Online
30517,116,2979,2026-04-11,4,128.0,Online
30518,111,5707,2026-04-11,2,180.0,In-Store
30519,101,3640,2026-04-11,1,25.0,Online
30520,113,5804,2026-04-11,1,28.0,In-Store
30521,117,3771,2026-04-11,1,24.0,Online
30522,115,2289,2026-04-11,1,85.0,In-Store
30523,101,5520,2026-04-11,3,75.0,In-Store
30524,103,2877,2026-04-11,1,30.0,In-Store
30525,116,5108,2026-04-11,1,32.0,Online
30526,105,2456,2026-04-11,2,45.0,In-Store
30527,105,3971,2026-04-11,1,22.5,In-Store
30528,101,2865,2026-04-11,2,50.0,Online
30529,104,2955,2026-04-11,3,360.0,Online
30530,101,2818,2026-04-12,1,25.0,Online
30531,119,3061,2026-04-12,3,210.0,Online
30532,106,3617,2026-04-12,1,55.0,Online
30533,103,4925,2026-04-12,4,120.0,In-Store
30534,115,5373,2026-04-12,1,85.0,Online
30535,117,3396,2026-04-12,2,48.0,Online
30536,105,2795,2026-04-12,2,45.0,In-Store
30537,106,5611,2026-04-12,1,55.0,Online
30538,120,5889,2026-04-12,1,150.0,Online
30539,110,4394,2026-04-12,1,60.0,In-Store
30540,102,5081,2026-04-12,5,375.0,Online
30541,117,5464,2026-04-12,1,24.0,In-Store
30542,112,4137,2026-04-12,2,220.0,Online
30543,106,5326,2026-04-12,2,110.0,Online
30544,106,5788,2026-04-12,2,110.0,Online
30545,106,5198,2026-04-12,1,55.0,Online
30546,120,3551,2026-04-12,1,150.0,In-Store
30547,107,2883,2026-04-12,1,45.0,In-Store
30548,107,3006,2026-04-12,1,45.0,Online
30549,109,3811,2026-04-12,2,70.0,Online
30550,103,5456,2026-04-12,2,60.0,Online
30551,108,2889,2026-04-12,2,130.0,In-Store
30552,111,5575,2026-04-12,4,360.0,Online
30553,104,5305,2026-04-12,2,240.0,Online
30554,119,4778,2026-04-12,3,210.0,In-Store
30555,102,2869,2026-04-12,1,75.0,In-Store
30556,116,2319,2026-04-12,2,64.0,Online
30557,116,2840,2026-04-12,2,64.0,Online
30558,111,5230,2026-04-12,2,180.0,Online
30559,119,4807,2026-04-12,1,70.0,Online
30560,106,2934,2026-04-12,1,55.0,Online
30561,103,4372,2026-04-12,3,90.0,In-Store
30562,117,5154,2026-04-12,2,48.0,Online
30563,114,5229,2026-04-12,2,360.0,Online
30564,103,3505,2026-04-12,1,30.0,Online
30565,103,4857,2026-04-12,2,60.0,In-Store
30566,104,5705,2026-04-12,2,240.0,Online
30567,108,2319,2026-04-12,1,65.0,In-Store
30568,111,5108,2026-04-12,2,180.0,Online
30569,105,5058,2026-04-12,1,22.5,In-Store
30570,110,2520,2026-04-12,1,60.0,Online
30571,105,2006,2026-04-12,1,22.5,Online
30572,106,2797,2026-04-12,1,55.0,Online
30573,109,2386,2026-04-12,1,35.0,In-Store
30574,102,2926,2026-04-12,1,75.0,Online
30575,109,5617,2026-04-12,1,35.0,In-Store
30576,105,4515,2026-04-12,1,22.5,Online
30577,117,3686,2026-04-12,2,48.0,Online
30578,106,3966,2026-04-12,3,165.0,Online
30579,109,5969,2026-04-12,5,175.0,In-Store
30580,108,2579,2026-04-12,2,130.0,Online
30581,107,4821,2026-04-12,3,135.0,Online
30582,110,4581,2026-04-12,5,300.0,In-Store
30583,108,3221,2026-04-12,1,65.0,Online
30584,118,2301,2026-04-12,1,48.0,In-Store
30585,112,5296,2026-04-12,2,220.0,Online
30586,116,5819,2026-04-12,1,32.0,In-Store
30587,103,5720,2026-04-12,3,90.0,In-Store
30588,117,2845,2026-04-12,1,24.0,Online
30589,103,5088,2026-04-12,3,90.0,In-Store
30590,108,4856,2026-04-12,1,65.0,Online
30591,107,4502,2026-04-12,1,45.0,Online
30592,110,3316,2026-04-12,2,120.0,In-Store
30593,109,2052,2026-04-12,1,35.0,In-Store
30594,119,2723,2026-04-12,1,70.0,Online
30595,111,4042,2026-04-12,2,180.0,Online
30596,113,5611,2026-04-12,2,56.0,Online
30597,101,4398,2026-04-12,1,25.0,Online
30598,112,2901,2026-04-12,3,330.0,Online
30599,116,5760,2026-04-12,1,32.0,Online
30600,101,5351,2026-04-12,2,50.0,Online
30601,103,2381,2026-04-12,1,30.0,Online
30602,106,3595,2026-04-12,1,55.0,Online
30603,101,4045,2026-04-12,1,25.0,Online
30604,119,3009,2026-04-12,1,70.0,Online
30605,111,5386,2026-04-12,2,180.0,Online
30606,101,3864,2026-04-12,2,50.0,Online
30607,107,3708,2026-04-12,1,45.0,Online
30608,104,4186,2026-04-12,1,120.0,Online
30609,116,2032,2026-04-12,1,32.0,Online
30610,116,4530,2026-04-12,1,32.0,In-Store
30611,119,2159,2026-04-12,2,140.0,Online
30612,113,5276,2026-04-12,3,84.0,Online
30613,119,5757,2026-04-12,1,70.0,Online
30614,107,2505,2026-04-12,2,90.0,Online
30615,102,2321,2026-04-12,1,75.0,Online
30616,101,5010,2026-04-12,1,25.0,Online
30617,108,4857,2026-04-12,1,65.0,In-Store
30618,115,2228,2026-04-12,1,85.0,Online
30619,118,2538,2026-04-12,2,96.0,Online
30620,115,4774,2026-04-12,1,85.0,In-Store
30621,119,2070,2026-04-12,1,70.0,Online
30622,105,4095,2026-04-12,1,22.5,Online
30623,109,5988,2026-04-12,2,70.0,Online
30624,113,2314,2026-04-12,1,28.0,Online
30625,116,5942,2026-04-12,1,32.0,In-Store
30626,113,3469,2026-04-12,1,28.0,In-Store
30627,106,3239,2026-04-12,3,165.0,Online
30628,110,2259,2026-04-12,1,60.0,In-Store
30629,102,2430,2026-04-12,3,225.0,In-Store
30630,104,3002,2026-04-12,1,120.0,Online
30631,113,5567,2026-04-13,1,28.0,In-Store
30632,105,2835,2026-04-13,1,22.5,Online
30633,103,2877,2026-04-13,1,30.0,Online
30634,113,4246,2026-04-13,3,84.0,In-Store
30635,103,5133,2026-04-13,2,60.0,Online
30636,103,3147,2026-04-13,1,30.0,In-Store
30637,102,4702,2026-04-13,1,75.0,Online
30638,108,3407,2026-04-13,2,130.0,In-Store
30639,106,2863,2026-04-13,3,165.0,In-Store
30640,106,5051,2026-04-13,1,55.0,In-Store
30641,106,5166,2026-04-13,1,55.0,Online
30642,117,2887,2026-04-13,1,24.0,Online
30643,110,3324,2026-04-13,1,60.0,Online
30644,110,4958,2026-04-13,1,60.0,Online
30645,105,3066,2026-04-13,1,22.5,In-Store
30646,118,4921,2026-04-13,1,48.0,In-Store
30647,105,4616,2026-04-13,2,45.0,Online
30648,109,2610,2026-04-13,2,70.0,Online
30649,105,4304,2026-04-13,2,45.0,In-Store
30650,118,2378,2026-04-13,3,144.0,Online
30651,107,2974,2026-04-13,1,45.0,Online
30652,102,2370,2026-04-13,1,75.0,In-Store
30653,105,3613,2026-04-13,1,22.5,In-Store
30654,111,4100,2026-04-13,2,180.0,In-Store
30655,105,2224,2026-04-13,1,22.5,In-Store
30656,110,3579,2026-04-13,3,180.0,In-Store
30657,102,3961,2026-04-13,2,150.0,In-Store
30658,102,3958,2026-04-13,1,75.0,Online
30659,107,4218,2026-04-13,1,45.0,Online
30660,112,4979,2026-04-13,1,110.0,Online
30661,109,2815,2026-04-13,3,105.0,Online
30662,112,2204,2026-04-13,1,110.0,In-Store
30663,102,3363,2026-04-13,1,75.0,In-Store
30664,114,5927,2026-04-13,2,360.0,Online
30665,116,2881,2026-04-13,3,96.0,Online
30666,109,4754,2026-04-13,3,105.0,Online
